분류,자치구,공연/행사명,날짜,장소,기관명,이용대상,이용요금,문의,출연자정보,프로그램소개,기타내용,홈페이지?주소,대표이미지,신청일,시민/기관,시작일,종료일,테마분류,경도(Y좌표),위도(X좌표),유무료,문화포털상세URL,행사시간
교육/체험,광진구,2025 서울허튼춤 하계연수회 ,2025-08-23~2025-08-24,"필댄스 (서울 광진구 능동로6길 22, 3층)",기타,누구나,"250,000원",홈페이지 참고,,,,https://www.instagram.com/htc_seoul,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cee8980e356b403eb067331ce9f34406&thumb=Y,2025-07-15,시민,00:00.0,00:00.0,기타,127.069219,37.53406438,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154369&menuNo=200011,13:00~18:00
클래식,서초구,[서울시립교향악단] 2025 서울시향 실내악 시리즈 IV: 윤 젱,2025-08-23~2025-08-23,예술의전당 IBK기업은행챔버홀,서울시립교향악단,초등학생 이상 관람가,"R 70,000원 S 40,000원 A 10,000원",1588-1210 (서울시립교향악단),"(협연) 윤 젱,  (연주) 서울시립교향악단",,,https://www.seoulphil.or.kr/perf/view?perfNo=6445&calendarDate=2025/08/23&langCd=ko&menuFlag=MFLG0001,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1eca0a6e1c0345f7bc396988af21aa07&thumb=Y,2025-07-09,기관,00:00.0,00:00.0,기타,127.0142152,37.4802402,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154324&menuNo=200008,20:00  ~21:30
무용,성동구,[성동문화재단] 판타지 발레 [구미호],2025-08-23~2025-08-23,소월아트홀,성동문화재단,성동구민 및 일반시민,"전석 3만원 (성동구민, 학생, 장애인, 복지카드 소지자 50% 할인)",02-2204-6410,,,,https://sdfac.or.kr/kor/sdfac/performance/plan_view.do?p_idx=1350&page=1&p_kind=&s_idx=&s_keyword=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=be62b0ea7f9a4d5ea92762627a60a8a0&thumb=Y,2025-07-28,기관,00:00.0,00:00.0,기타,127.0360064,37.55930723,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154530&menuNo=200008,"14:00, 17:00"
국악,중구,[2025 국립극장 레퍼토리시즌] 관현악시리즈Ⅰ [어쿠스틱],2025-08-23~2025-08-23,국립극장 해오름,국립극장,취학아동 이상,"R석 4만원, S석 2만원",02-2280-4114,,,,https://vo.la/9EkjZI,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=38e1451c0c22438793c9d80c698f0af4&thumb=Y,2025-08-06,기관,00:00.0,00:00.0,기타,126.9992673,37.55199491,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154679&menuNo=200008,15:00
클래식,마포구,[마포문화재단] 제10회 M 클래식 축제 마포새빛문화숲 음악회Ⅱ,2025-08-23~2025-08-23,마포새빛문화숲 잔디마당 특설무대,마포문화재단,전 연령 관람 가능,무료,"02-3274-8508 (평일 09:00~18:00, 점심시간 12:00~13:00 제외)",,,,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2520&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=26a3b2ec2dd5480d9b7729e779d79d0c&thumb=Y,2025-07-22,기관,00:00.0,00:00.0,기타,126.9196985,37.54406242,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154449&menuNo=200008,(토) 19:30
교육/체험,은평구,"문예북흥 No.35 정종민 - 납량특집 - 국과수의 여박사 정종민 실장, 피와 살이 소멸되고 뼈만 남은, 「뼈의 방」 에서",2025-08-23~2025-08-23,이호철북콘서트홀,은평역사한옥박물관,누구나,"5,000원", 02-351-8581,,,,https://lbch.kr/event_info/event/event_info_view.php?board_id=68&sh=&sl=&shca=&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e5f0492da571492ab7294821cd73889d&thumb=Y,2025-08-01,기관,00:00.0,00:00.0,기타,126.9264997,37.6139965,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154619&menuNo=200011,14:00~16:00
교육/체험,노원구,[서울시립과학관] Galaxy with a GALAXY (스마트폰 천체촬영기술),2025-08-23~2025-08-23,서울시립과학관 1층 사이언스홀,서울시립과학관,성인 누구나,,02-970-4557,,,,https://science.seoul.go.kr/culture/science/read?menuId=15&progMstId=1418,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=92e748ed5acd488fae0a05a99d3ec51f&thumb=Y,2025-08-04,기관,00:00.0,00:00.0,기타,127.0774371,37.64199411,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154650&menuNo=200011,15:00~17:00
독주/독창회,종로구,박지은 플루트 독주회,2025-08-23~2025-08-23,세종체임버홀,세종문화회관,7세 이상 관람 가능 (2018년 이전 출생자),"전석 30,000원",02-586-0945,,,,https://www.sejongpac.or.kr/portal/performance/performance/performTicket.do?performIdx=36470&menuNo=200320,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=aa6e8a90d13349ba91180ed1e617815e&thumb=Y,2025-08-19,시민,00:00.0,00:00.0,기타,126.9760053,37.5726241,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154871&menuNo=200008,15:00
전시/미술,종로구,2025 아르코미술관 기획초대전 [안티-셀프: 나에 반하여],2025-08-22~2025-10-26,"아르코미술관 제1, 2전시실",기타,누구나,,02-760-4850,,,,https://www.arko.or.kr/artcenter/board/view/506?bid=266&page=&cid=716485&dateLocation=now&bid=266,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ddb5b4ba2654455dbcb2088f94504d4e&thumb=Y,2025-10-01,기관,00:00.0,00:00.0,기타,127.0032562,37.58050229,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155431&menuNo=200009,"화-토요일, 11:00~19:00"
전시/미술,중구,[남산골한옥마을] 2025 전통공예관 기획전시 [나랏말싸미],2025-08-22~2025-10-26,남산골한옥마을 전통공예관,남산골한옥마을,누구나,,02-6358-5533,,,,https://www.hanokmaeul.co.kr/exhibition-now/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=167335654&t=board,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=609aea52506f46aaaba8f9012830c982&thumb=Y,2025-09-04,기관,00:00.0,00:00.0,기타,126.9944401,37.55930493,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=155074&menuNo=200009,09:00~21:00
전시/미술,용산구,2025 노들섬 초청협력전시 [Look at ME] 청년 마음 전시 : The MIRROR,2025-08-22~2025-09-14,노들라운지,노들섬,누구나,,02-749-4500,,,,https://nodeul.org/program/2025-%eb%85%b8%eb%93%a4%ec%84%ac-%ec%b4%88%ec%b2%ad%ed%98%91%eb%a0%a5%ec%a0%84%ec%8b%9c%e3%80%88look-at-me-%ec%b2%ad%eb%85%84-%eb%a7%88%ec%9d%8c-%ec%a0%84%ec%8b%9c-the-mirror%e3%80%89/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6f25cc77866343668c21d2e732a8e79d&thumb=Y,2025-07-23,기관,00:00.0,00:00.0,기타,126.9580365,37.51766383,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154481&menuNo=200009,화요일-금요일 10:00~21:00/ 주말.공휴일 10:00~22:00
전시/미술,서초구,2025 서리풀 청년작가 특별전 [공유미래],2025-08-22~2025-09-07,예술의전당 한가람디자인미술관,서초문화재단,전체관람,,02-3477-2074,,,,https://www.sac.or.kr/site/main/show/show_view?SN=70065,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ebed4054057c4411aea480dee9db0bee&thumb=Y,2025-08-19,기관,00:00.0,00:00.0,기타,127.0142152,37.4802402,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154860&menuNo=200009,10:00 ~ 19:00 (※ 매주 월요일 휴관)
기타,중구,[서울야외도서관] 서울야외도서관 여름 특별 운영 안내,2025-08-22~2025-08-31,"서울광장, 광화문광장, 청계천",서울도서관,시민 누구나,,02-2133-0210,,,,https://lib.seoul.go.kr/bbs/content/3_64427,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5ecfdef57dc04f649bb42f674e850484&thumb=Y,2025-08-19,기관,00:00.0,00:00.0,기타,126.9776978,37.56533387,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154875&menuNo=200013,16:00 ~ 22:00 (8.22.-24. 18:00 ~ 22:00)
무용,광진구,2025 서울시 민간축제 지원 육성사업 광복 80주년 기념 [2025 보훈무용제],2025-08-22~2025-08-31,"나루아트센터 대, 소공연장",기타,누구나,"전석 20,000원",02-588-4262,,"2025 보훈무용제는 ‘광복 80주년, 춤으로 기억하고 미래를 향해 나아가다’라는 비전을 바탕으로 대한민국의 독립을 위해 싸운 이들의 정신을 무용이라는 예술 언어로 되살리고자 기획된 축제입니다.  기존의 보훈무용제가 호국보훈을 기리는 데 초점을 맞췄다면 올해는 ‘광복’의 역사적 순간과 그 의미를 보다 직접적으로 조명하며 이를 춤으로 풀어내고자 합니다.",,http://www.bohundance.org/index.php?mid=board_yruP01&document_srl=2007024,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0dfbb28c15354f7da08e736c7790711a&thumb=Y,2025-08-04,시민,00:00.0,00:00.0,기타,127.070576,37.53757063,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154656&menuNo=200008,날짜 별 상이
교육/체험,종로구,[공평도시유적전시관] 기획전시 연계 교육 수강자 모집,2025-08-22~2025-08-29,공평도시유적전시관 학습실,서울역사박물관,서울YMCA에 관심 있는 성인 누구나,,02-724-9732,,,,https://museum.seoul.go.kr/www/board/NR_boardView.do?actionMethod=&sortName=&searchVal=&actionUri=&bbsCd=1014&endDt=&searchKey=TITLE___1002&regPwd=N&pageType=&sortOrder=&startDt=&rssYn=&currentPage=&seq=20250807193601966&ctgCd=&showSummaryYn=N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a171fbd12bcb40848dd82213f0b838cd&thumb=Y,2025-08-14,기관,00:00.0,00:00.0,기타,126.9833882,37.57189081,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154829&menuNo=200011,13:00 ~ 14:30
교육/체험,종로구,[운현궁] 구름재 다실 in Summer,2025-08-22~2025-08-29,운현궁 일원 및 이로당,운현궁,누구나(만 8세 이상),"2인 1팀 30,000원",02-766-9090,,,,https://www.unhyeongung.or.kr/sub/prpgram/experience_list.php?sno=0&group=basic&code=B35&category=20&&abmode=view&no=1671&bsort=&bfsort=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d18932e5ff2b41829fc215d48adef223&thumb=Y,2025-07-29,기관,00:00.0,00:00.0,기타,126.9870834,37.57607865,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154559&menuNo=200011,19:00 ~ 20:20
무용,종로구,[세종문화회관] 25세종시즌 더블 빌 [유회웅 × 한스 판 마넨],2025-08-22~2025-08-27,세종문화회관 세종M씨어터,세종문화회관,2018년 이전 출생자 관람 가능 (2018년생 포함),"R석 60,000원 S석 40,000원",02-399-1000,,,,https://www.sejongpac.or.kr/portal/performance/performance/performTicket.do?performIdx=35926&menuNo=200320,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9ea953a7349849daa60b719ecdf01886&thumb=Y,2025-07-22,기관,00:00.0,00:00.0,기타,126.9760053,37.5726241,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154454&menuNo=200008,8.22(금) 19:30 / 8.23(토) 15:00 / 8.24(일) 15:00 / 8.26(화) - 27(수) 19:30
연극,종로구,[세종문화회관] 문상훈과 빠더너스 on Sync Next 25,2025-08-22~2025-08-24,세종문화회관 세종S씨어터,세종문화회관,12세 이상 관람 가능 (2013년 이전 출생자),"전석 75,000원",02-399-1000,,,,https://www.sejongpac.or.kr/eng/performance/engperformance/performTicket.do?performIdx=36209&menuNo=700007,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5f51ef5f733244ffa6b94e0621b30b3a&thumb=Y,2025-07-22,기관,00:00.0,00:00.0,기타,126.9760053,37.5726241,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154464&menuNo=200008,8.22(금) 19:30 / 8.23(토) 18:00 / 8.24(일) 14:00
연극,구로구,[구로문화재단] 연극 [황미순의 이야기는 이렇게 시작됩니다],2025-08-22~2025-08-24,구로아트밸리예술극장,구로문화재단,18세 이상 관람가,"전석 20,000원",02-2029-1721 / 1700,,,,https://www.guroartsvalley.or.kr/user/performance/performanceView.do?performanceSeq=3865&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3e1636ce79d44d3db9aee4cd65ff1244&thumb=Y,2025-07-24,기관,00:00.0,00:00.0,기타,126.890315,37.49662515,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154499&menuNo=200008,"금 19:30 / 토 15:00, 19:00 / 일 15:00"
연극,성북구,"제트와이 사이 프로젝트 뒤집힌 세계, 오아프로젝트 [극장 탈출! 우당탕탕 별소동]",2025-08-22~2025-08-23,서울연극창작센터 2층 연극인 라운지,기타,"누구나, 어린이",무료,@oa._.project,"김지수,  이송연, 유은주, 장도영","반짝이는 별이 사라진 초록별 마을. 청룡, 흑룡 삼구귀와 별남이까지 별을 찾아 떠나는 대소동이 벌어진다!",,https://booking.naver.com/booking/12/bizes/1469036/items/6968955?startDateTime=2025-08-16T00%3A00%3A00%2B09%3A00&fbclid=PAQ0xDSwMMVgFleHRuA2FlbQIxMQABp8WhkohRfQdxYRJkc43fEu7it6nk13NqHkypD7SFADVN-qS0Io4TWzF_QAJe_aem_7tNVpaQHw-XUN35W3owgSQ,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2c5cb0ef25914410a21e8ccc6c7ec9c6&thumb=Y,2025-08-16,시민,00:00.0,00:00.0,어린이/청소년 문화행사,127.0060408,37.58921794,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154840&menuNo=200008,"14:00, 16:30"
교육/체험,성동구,[청계천박물관] 8월 유아가족교육 [궁금이의 그림책 박물관],2025-08-22~2025-08-22,청계천박물관 지하1층 교육실,청계천박물관,6~8세 어린이와 동반가족,,"02-2286-3452, 3457",,,,https://museum.seoul.go.kr/cgcm/board/NR_boardList.do?bbsCd=1064,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3bf62914d044488d8624a6b304649f87&thumb=Y,2025-07-31,기관,00:00.0,00:00.0,가족 문화행사,127.0350432,37.57126617,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154598&menuNo=200011,16:00~17:30
교육/체험,중구,[서울 문화의 밤] 8월 방구석 북토크 - 경제는 어렵지 않아! 방법이 문제지!(손희애),2025-08-22~2025-08-22,서울도서관 1층 생각마루,서울도서관,서울도서관 회원 40명,,02-2133-0248,,,,https://lib.seoul.go.kr/lecture/applyDetail/6201,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=935fccfb099b47ae9142217bbe50d7a7&thumb=Y,2025-07-30,기관,00:00.0,00:00.0,기타,126.9778292,37.56631742,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154572&menuNo=200011,금요일 19:00~20:30
클래식,송파구,[서울시립교향악단] 2025 서울시향 브람스와 리하르트 슈트라우스,2025-08-22~2025-08-22,롯데콘서트홀,서울시립교향악단,초등학생 이상 관람가,"R 100,000원 S 80,000원 A 50,000원 B 30,000원 C 10,000원",1588-1210 (서울시립교향악단),"(지휘) 루트 라인하르트, (호른) 윤젱",,,https://www.seoulphil.or.kr/perf/view?perfNo=6419&calendarDate=2025/08/22&langCd=ko&menuFlag=MFLG0001,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=22e57a8ed8644caa968818fd546e7a42&thumb=Y,2025-07-09,기관,00:00.0,00:00.0,기타,127.1044469,37.51375196,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154323&menuNo=200008,20:00-21:30
독주/독창회,서초구,이지은 귀국 첼로 독주회,2025-08-22~2025-08-22,예술의전당 리사이틀홀,기타,미취학아동 입장불가,"전석 20,000원",02-525-6162,,,,https://www.sac.or.kr/site/main/show/show_view?SN=76752,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b59559c3bc4643a483b05ac5373d0092&thumb=Y,2025-07-31,시민,00:00.0,00:00.0,기타,127.0142152,37.4802402,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154608&menuNo=200008,19:30
교육/체험,구로구,[서울아트책보고] 서가 연계 프로그램: 웅진주니어 [내 멋대로 빵빵빵빵] 김지안 작가와의 고민 상담소,2025-08-22~2025-08-22,서울아트책보고 열린무대,서울아트책보고,시민 누구나,,02-2066-4830,,,,https://artbookbogo.kr/seoul/menu/10024/program/30009/cultureDetail.do?currentPageNo=1&cultureIdx=20961&searchCultureTypeCd=ALL&searchOperStatusCd=ALL,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0d4b23bea063439db028b03a61e28385&thumb=Y,2025-08-07,기관,00:00.0,00:00.0,기타,126.8670887,37.49821257,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154699&menuNo=200011,11:00~13:00
클래식,서대문구,2025 트리오 엠 정기연주회 ,2025-08-22~2025-08-22,금호아트홀 연세 ,기타,미취학 입장 불가 ,"전석 30,000원 (학생 50%할인)",070-4324-6360,"Pianist. 문지영, Violinist. 이무은, Cellist. 강미사 ","Ludwig van Beethoven ？ Piano Trio No. 5 in D major, Op. 70 No. 1 “Ghost”,  Fazıl Say - Space Jump for Piano Trio, Op.46 (2013),  Dmitri Shostakovich ？ Piano Trio No. 2 in E minor, Op. 67",,http://withclassic.kr/product/view.html?pid=13&cate1=94&cate2=97&no=433,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=13b1ea12aebf457ca43e448a5bb3f415&thumb=Y,2025-07-18,시민,00:00.0,00:00.0,기타,126.9439162,37.56605084,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154417&menuNo=200008,19:30
클래식,마포구,[마포문화재단] 제10회 M 클래식 축제 마포새빛문화숲 음악회Ⅰ,2025-08-22~2025-08-22,마포새빛문화숲 잔디마당 특설무대,마포문화재단,전 연령 관람 가능,무료,"02-3274-8508 (평일 09:00~18:00, 점심시간 12:00~13:00 제외)",,,,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2519&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fd427550b71d4a4797a707e6afcd1900&thumb=Y,2025-07-22,기관,00:00.0,00:00.0,기타,126.9196985,37.54406242,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154450&menuNo=200008,(금) 19:30
교육/체험,성동구,[청계천박물관] 광복 80주년 기념 8월 유아가족교육 [궁금이의 그림책 박물관],2025-08-22~2025-08-22,청계천박물관 지하1층 교육실,청계천박물관,6~8세 어린이와 동반가족,,"02-2286-3452, 3457",,,,https://museum.seoul.go.kr/cgcm/board/NR_boardList.do?bbsCd=1064,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ff7ccf04833045beb5a3020ec5c2efa8&thumb=Y,2025-07-31,기관,00:00.0,00:00.0,가족 문화행사,127.0350432,37.57126617,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154599&menuNo=200011,16:00~17:30
교육/체험,은평구,"[구립증산정보도서관] 2025 길 위의 인문학 [사(史)이다 : 역사, 이해하고 다시보다] 2차시 ",2025-08-21~2025-08-30,은평구청소년문화의집 신나는애프터센터 4층 너른터 및 국립중앙박물관,은평구청,12~14세 아동 및 청소년 누구나,,02-307-6030,,,,https://www.jsplib.or.kr/culture/event.asp?mode=view&lecture_seq=2234&listname=normal,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bac3695ace2049cd9ac0c11a6e206d13&thumb=Y,2025-08-04,기관,00:00.0,00:00.0,어린이/청소년 문화행사,126.9076713,37.58280944,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=154651&menuNo=200011,매주 목요일 16:00~18:00 / 탐방시간 상이
